,emptyNet,x,y,isGoal,distanceToNet,relativeAngleToNet,season
238,0,67.0,-25.0,0,33.97057550292606,-9.047571999900708,2019
238,0,58.0,-1.0,0,32.01562118716424,-0.3871277541509513,2019
238,0,-45.0,-31.0,0,54.644304369257,-34.562524648881826,2019
238,0,-33.0,17.0,0,59.481089431852205,16.606980578617005,2019
238,0,61.0,19.0,0,34.66987164671943,7.171712165387088,2019
238,0,49.0,21.0,0,46.06517122512408,8.591225432227644,2019
238,0,-48.0,-19.0,0,46.09772228646444,-24.341089936692512,2019
238,0,32.0,-31.0,0,65.76473218982953,-14.257035359650063,2019
238,0,-46.0,-24.0,0,50.11985634456667,-28.61045966596522,2019
238,0,61.0,-26.0,0,38.948684188300895,-9.769700050531238,2019
238,0,88.0,7.0,1,7.280109889280518,2.252044345402555,2019
239,0,-62.0,1.0,0,28.0178514522438,2.0454084888872277,2019
239,0,70.0,-18.0,0,26.90724809414742,-6.418786730238786,2019
239,0,-6.0,28.0,0,88.54377448471462,18.43494882292201,2019
239,0,28.0,36.0,0,71.69379331573968,16.96614810853619,2019
239,0,80.0,-5.0,0,11.180339887498949,-1.6846843178962914,2019
239,0,32.0,-29.0,0,64.8459713474939,-13.371331969891926,2019
239,0,-40.0,26.0,0,56.356011214421486,27.474431626277134,2019
239,0,-36.0,-24.0,0,59.09314681077663,-23.962488974578186,2019
239,0,54.0,-32.0,0,48.16637831516918,-12.528807709151511,2019
239,0,51.0,-28.0,0,48.010415536631214,-11.23176638402444,2019
239,0,-67.0,-2.0,0,23.08679276123039,-4.969740728110304,2019
239,0,-81.0,5.0,0,10.295630140987,29.054604099077146,2019
239,0,62.0,-25.0,0,37.53664875824692,-9.340026172805315,2019
239,0,77.0,7.0,0,14.7648230602334,2.400214460856639,2019
239,0,-86.0,5.0,0,6.4031242374328485,51.34019174590991,2019
239,0,-79.0,32.0,0,33.83784863137726,71.02959219151346,2019
239,0,-85.0,32.0,0,32.38826948140329,81.11934084947976,2019
239,0,48.0,-5.0,0,42.2965719651132,-2.0750263614174074,2019
239,0,-30.0,-28.0,0,66.2117814289874,-25.016893478100023,2019
239,0,82.0,2.0,0,8.246211251235321,0.6661999701831416,2019
239,0,83.0,4.0,0,8.06225774829855,1.3245219122911984,2019
239,0,-32.0,26.0,1,63.56099432828282,24.145541960421653,2019
239,0,-80.0,-4.0,0,10.770329614269007,-21.80140948635181,2019
239,0,-46.0,-18.0,0,47.53945729601885,-22.249023657212366,2019
239,0,-70.0,-4.0,0,20.396078054371138,-11.309932474020213,2019
239,0,-80.0,5.0,0,11.180339887498949,26.56505117707799,2019
239,0,-34.0,35.0,0,66.03786792439622,32.005383208083494,2019
239,0,-58.0,-35.0,0,47.4236228055175,-47.563770211465005,2019
239,0,-61.0,-17.0,0,33.61547262794322,-30.379126011368342,2019
239,0,-39.0,-15.0,0,53.16013544000805,-16.389540334034784,2019
239,0,81.0,-3.0,0,9.486832980505138,-1.0050860052541812,2019
239,0,82.0,0.0,0,8.0,0.0,2019
239,0,72.0,5.0,1,18.681541692269406,1.7678270558560691,2019
239,0,-45.0,2.0,0,45.044422518220834,2.5448043798130953,2019
239,0,36.0,-38.0,0,66.03029607687671,-16.782644145270705,2019
239,0,79.0,-8.0,0,13.601470508735444,-2.710203100174587,2019
239,0,59.0,-28.0,0,41.773197148410844,-10.642870744703576,2019
239,0,48.0,-28.0,0,50.47771785649585,-11.469530332866904,2019
239,0,53.0,27.0,0,45.803929962395145,10.692212155284036,2019
239,0,55.0,28.0,0,44.82186966202994,10.929488002180381,2019
239,0,45.0,20.0,0,49.24428900898052,8.426969021480673,2019
239,0,75.0,-4.0,0,15.524174696260024,-1.3887165895513243,2019
239,0,74.0,12.0,0,20.0,4.1849161251184155,2019
239,0,41.0,-36.0,0,60.802960454241045,-15.36608521282338,2019
239,0,71.0,20.0,0,27.586228448267445,7.08121224465871,2019
239,0,39.0,-37.0,0,63.00793600809346,-16.004040485881607,2019
239,0,-84.0,-5.0,0,7.810249675906654,-39.80557109226519,2019
239,0,-66.0,-23.0,0,33.24154027718932,-43.78112476486871,2019
239,0,-68.0,-2.0,1,22.090722034374522,-5.194428907734806,2019
239,0,-59.0,-37.0,0,48.27007354458868,-50.042451069170916,2019
239,0,-35.0,-28.0,0,61.71709649683789,-26.980230718222856,2019
239,0,73.0,9.0,0,19.235384061671343,3.160361626045675,2019
239,0,65.0,12.0,0,27.730849247724095,4.426971647479394,2019
239,0,-84.0,-29.0,0,29.614185789921695,-78.3106308245608,2019
239,0,23.0,32.0,0,74.24957912338628,15.81137093013845,2019
239,0,47.0,-14.0,1,45.221676218380054,-5.834788996841338,2019
239,0,-33.0,-10.0,0,57.87054518492115,-9.950626687951603,2019
239,0,-59.0,-31.0,0,43.840620433565945,-45.0,2019
239,0,-31.0,14.0,0,60.63827174318213,13.34872711328738,2019
239,0,-33.0,-5.0,0,57.21887800367987,-5.013113755035808,2019
239,0,-72.0,0.0,0,18.0,0.0,2019
239,0,32.0,-7.0,0,58.42088667591412,-3.2838622879063566,2019
239,0,62.0,-2.0,0,28.071337695236398,-0.7538483330707672,2019
239,0,-87.0,-22.0,0,22.20360331117452,-82.23483398157467,2019
239,0,61.0,11.0,0,31.016124838541646,4.166504885548681,2019
239,0,74.0,-1.0,0,16.0312195418814,-0.34936017950278536,2019
239,0,54.0,-5.0,1,36.345563690772494,-1.9886378564740679,2019
240,0,-61.0,-9.0,0,30.364452901377952,-17.241459398939973,2019
240,0,65.0,3.0,0,25.179356624028344,1.1088121277599294,2019
240,0,20.0,12.0,0,71.02112361825881,6.225829064425769,2019
240,0,37.0,39.0,0,65.80273550544841,17.071021291319095,2019
240,0,-66.0,15.0,0,28.30194339616981,32.005383208083494,2019
240,0,-67.0,16.0,0,28.0178514522438,34.824489156956794,2019
240,0,44.0,-31.0,0,55.47071299343465,-13.025840646870822,2019
240,0,-38.0,28.0,0,59.0592922409336,28.30075576600638,2019
240,0,84.0,19.0,0,19.924858845171276,6.231745605040125,2019
240,0,-46.0,-5.0,0,44.28317965096906,-6.483073692897238,2019
240,0,-78.0,-1.0,0,12.041594578792296,-4.763641690726178,2019
240,0,-66.0,-5.0,0,24.515301344262525,-11.768288932020644,2019
240,0,-78.0,3.0,0,12.36931687685298,14.036243467926479,2019
240,0,-75.0,-38.0,0,40.85339643163099,-68.45902408146156,2019
240,0,-62.0,-16.0,0,32.2490309931942,-29.74488129694222,2019
240,0,-80.0,-18.0,0,20.591260281974,-60.94539590092286,2019
240,0,-79.0,7.0,0,13.038404810405298,32.47119229084849,2019
240,0,-66.0,10.0,0,26.0,22.619864948040426,2019
240,0,-58.0,19.0,0,37.21558813185679,30.699722550814414,2019
240,0,-30.0,-26.0,0,65.39113089708727,-23.428692808745403,2019
240,0,-73.0,-13.0,0,21.400934559032695,-37.40535663140855,2019
240,0,-81.0,-7.0,0,11.40175425099138,-37.874983651098205,2019
240,0,91.0,21.0,0,21.02379604162864,6.617987287987022,2019
240,0,-6.0,-35.0,0,91.0,-22.619864948040426,2019
240,0,-36.0,33.0,0,63.28506932918696,31.429565614838516,2019
240,0,72.0,-1.0,1,18.027756377319946,-0.3536731592464612,2019
240,0,-87.0,-12.0,0,12.36931687685298,-75.96375653207353,2019
240,0,-64.0,14.0,0,29.5296461204668,28.30075576600638,2019
240,0,69.0,16.0,0,26.40075756488817,5.74626920979624,2019
240,0,64.0,12.0,0,28.635642126552707,4.455602833326316,2019
240,0,54.0,8.0,0,36.87817782917155,3.1798301198642345,2019
240,0,46.0,-23.0,0,49.64876634922564,-9.598903068541803,2019
240,0,-60.0,21.0,0,36.61966684720111,34.99202019855866,2019
240,0,-35.0,36.0,0,65.73431371817918,33.20657031508953,2019
240,0,-63.0,23.0,0,35.4682957019364,40.426078740099136,2019
240,0,-39.0,-27.0,0,57.706152185014034,-27.89727103094763,2019
240,0,-76.0,-14.0,0,19.79898987322333,-45.0,2019
240,0,52.0,-8.0,0,38.8329756778952,-3.2245226065199075,2019
240,0,63.0,35.0,0,44.204072210600685,12.885169399703269,2019
240,0,83.0,-15.0,0,16.55294535724685,-4.955448940052241,2019
240,0,77.0,5.0,0,13.92838827718412,1.7149301955265475,2019
240,0,60.0,-4.0,1,30.265491900843113,-1.527525442212927,2019
240,0,15.0,1.0,0,75.0066663703967,0.5456575934157205,2019
240,0,77.0,2.0,0,13.152946437965905,0.6861441978352362,2019
240,0,-76.0,1.0,1,14.035668847618199,4.085616779974877,2019
240,0,-84.0,9.0,0,10.816653826391969,56.309932474020215,2019
240,0,-45.0,37.0,0,58.25804665451803,39.427802196036204,2019
240,0,35.0,27.0,0,61.26989472816156,12.188633201931882,2019
240,0,88.0,-3.0,1,3.605551275463989,-0.9655677874009164,2019
240,0,-33.0,-34.0,0,66.37017402418047,-30.815705751729187,2019
240,0,74.0,-39.0,0,42.15447781671598,-13.376752829851442,2019
240,0,-40.0,25.0,0,55.90169943749474,26.56505117707799,2019
240,0,-83.0,0.0,0,7.0,0.0,2019
240,0,-59.0,-1.0,0,31.016124838541646,-1.8476102659945959,2019
240,0,-25.0,-12.0,0,66.09841147864296,-10.459909092929127,2019
240,0,-77.0,-9.0,0,15.811388300841896,-34.69515353123397,2019
240,0,-36.0,36.0,0,64.89992295835181,33.690067525979785,2019
240,0,73.0,36.0,0,39.81205847478876,12.454349298158563,2019
240,0,-72.0,-8.0,0,19.697715603592208,-23.962488974578186,2019
240,0,-83.0,-4.0,0,8.06225774829855,-29.74488129694222,2019
240,0,76.0,-8.0,0,16.1245154965971,-2.7591076586202736,2019
240,0,-69.0,40.0,1,45.17742799230607,62.300527191945,2019
240,0,-66.0,-14.0,0,27.784887978899608,-30.256437163529263,2019
240,0,-85.0,12.0,0,13.0,67.38013505195957,2019
240,1,43.0,-22.0,1,51.894122981316485,-9.392449340818924,2019
240,0,-44.0,-28.0,0,53.85164807134504,-31.328692867804172,2019
241,0,21.0,1.0,0,69.00724599634447,0.5161642297648366,2019
241,0,-74.0,39.0,0,42.15447781671598,67.69379494509236,2019
241,0,64.0,-39.0,0,46.87216658103186,-14.211191869297455,2019
241,0,76.0,10.0,0,17.204650534085253,3.4473868518651978,2019
241,0,-4.0,21.0,0,88.52683209061533,13.722297133133546,2019
241,0,-34.0,-19.0,0,59.135437767890075,-18.74134044519272,2019
241,0,-74.0,-15.0,0,21.93171219946131,-43.15238973400541,2019
241,0,-74.0,-38.0,0,41.23105625617661,-67.16634582208245,2019
241,0,-45.0,4.0,0,45.17742799230607,5.07960786001457,2019
241,0,-35.0,8.0,0,55.57877292636101,8.2758928270752,2019
241,0,81.0,3.0,0,9.486832980505138,1.0050860052541812,2019
241,0,13.0,-39.0,0,86.31338250816034,-20.738709147522215,2019
241,0,34.0,-27.0,0,62.16912416947821,-12.283955441107167,2019
241,0,65.0,-22.0,0,33.301651610693426,-8.078344663164005,2019
241,0,-32.0,15.0,0,59.90826320300064,14.500166766552566,2019
241,0,71.0,-17.0,0,25.495097567963924,-6.027530295521267,2019
241,0,88.0,-5.0,0,5.385164807134504,-1.6090089060473987,2019
241,0,89.0,23.0,0,23.021728866442675,7.32190828697371,2019
241,0,82.0,30.0,0,31.04834939252005,9.893920669735412,2019
241,0,-2.0,-31.0,0,93.30058949438637,-19.405970754001178,2019
241,0,-78.0,-14.0,0,18.439088914585774,-49.398705354995535,2019
241,0,-71.0,16.0,0,24.839484696748443,40.10090754621224,2019
241,0,-33.0,17.0,0,59.481089431852205,16.606980578617005,2019
241,0,-63.0,-6.0,0,27.65863337187866,-12.528807709151511,2019
241,0,-74.0,0.0,0,16.0,0.0,2019
241,0,83.0,9.0,0,11.40175425099138,2.9780206519497523,2019
241,0,-51.0,-37.0,0,53.75872022286245,-43.49256424122503,2019
241,0,77.0,0.0,1,13.0,0.0,2019
241,0,63.0,4.0,0,27.294688127912362,1.497587739017516,2019
241,0,-81.0,8.0,0,12.041594578792296,41.6335393365702,2019
241,0,-93.0,24.0,0,24.186773244895647,97.1250163489018,2019
241,0,-78.0,-5.0,0,13.0,-22.619864948040426,2019
241,0,-80.0,-2.0,0,10.198039027185569,-11.309932474020213,2019
241,0,-81.0,0.0,0,9.0,0.0,2019
241,0,-35.0,-28.0,0,61.71709649683789,-26.980230718222856,2019
241,0,-57.0,-19.0,0,38.07886552931954,-29.931511840507792,2019
241,0,-80.0,0.0,1,10.0,0.0,2019
241,0,-56.0,2.0,0,34.058772731852805,3.3664606634298013,2019
241,0,46.0,-12.0,0,45.60701700396552,-5.042451069170913,2019
241,0,-58.0,29.0,0,43.18564576337837,42.18444331578877,2019
241,0,-59.0,5.0,0,31.400636936215164,9.16234704572171,2019
241,0,-63.0,-41.0,0,49.09175083453431,-56.63363399894044,2019
241,0,-58.0,-26.0,0,41.23105625617661,-39.0938588862295,2019
241,0,82.0,-37.0,0,37.8549864614954,-12.140247960278224,2019
241,0,64.0,-12.0,0,28.635642126552707,-4.455602833326316,2019
241,0,48.0,22.0,0,47.41307836451879,9.057888128617657,2019
241,0,81.0,-1.0,1,9.055385138137417,-0.33505921860912397,2019
241,0,-80.0,-2.0,0,10.198039027185569,-11.309932474020213,2019
241,0,-77.0,38.0,0,40.162171256046406,71.11391263029071,2019
241,0,-83.0,9.0,0,11.40175425099138,52.1250163489018,2019
241,0,-65.0,-6.0,0,25.709920264364882,-13.495733280795811,2019
241,0,-59.0,27.0,0,41.10960958218893,41.05481377096244,2019
241,0,86.0,-35.0,0,35.22782990761707,-11.24731416068544,2019
241,0,88.0,-6.0,0,6.324555320336759,-1.9305874411669917,2019
241,0,-31.0,14.0,0,60.63827174318213,13.34872711328738,2019
241,0,-65.0,0.0,1,25.0,0.0,2019
241,0,-52.0,9.0,0,39.05124837953327,13.324531261890785,2019
241,0,85.0,10.0,0,11.180339887498949,3.2704879231835653,2019
241,0,52.0,-1.0,0,38.01315561749642,-0.40348473505875015,2019
241,0,-75.0,-1.0,0,15.033296378372908,-3.8140748342903543,2019
241,0,-84.0,6.0,1,8.48528137423857,45.0,2019
242,0,74.0,24.0,0,28.844410203711913,8.325650330426836,2019
242,0,-85.0,26.0,0,26.476404589747453,79.11447294534128,2019
242,0,-59.0,-30.0,0,43.139309220245984,-44.060809054264425,2019
242,0,-47.0,11.0,0,44.384682042344295,14.349332042947134,2019
242,0,-83.0,-19.0,0,20.248456731316587,-69.77514056883192,2019
242,0,-32.0,0.0,0,58.0,0.0,2019
242,0,33.0,-15.0,0,58.9406481131655,-6.952957468173915,2019
242,0,-31.0,-36.0,0,69.1158447825099,-31.3902681041878,2019
242,0,56.0,18.0,0,38.47076812334269,7.028396238949604,2019
242,0,-45.0,28.0,0,53.0,31.890791801845708,2019
242,0,-64.0,-11.0,1,28.231188426986208,-22.932100437589785,2019
242,0,-74.0,-30.0,0,34.0,-61.92751306414704,2019
242,0,-68.0,-30.0,0,37.20215047547655,-53.74616226255522,2019
242,0,-85.0,-8.0,0,9.433981132056603,-57.9946167919165,2019
242,0,-39.0,-3.0,0,51.088159097779204,-3.3664606634298013,2019
242,0,-16.0,-20.0,0,76.6550715869472,-15.124007308310569,2019
242,0,-60.0,-34.0,0,45.34313619501854,-48.57633437499735,2019
242,0,-82.0,7.0,0,10.63014581273465,41.18592516570965,2019
242,0,38.0,-23.0,0,56.859475903318,-10.186629759944784,2019
242,0,82.0,-2.0,0,8.246211251235321,-0.6661999701831416,2019
242,0,81.0,-18.0,0,20.12461179749811,-6.009005957494525,2019
242,0,20.0,35.0,0,78.26237921249263,17.650124219930124,2019
242,0,68.0,5.0,0,22.561028345356956,1.8125526855155916,2019
242,0,54.0,-30.0,0,46.861498055439924,-11.768288932020644,2019
242,0,79.0,-8.0,0,13.601470508735444,-2.710203100174587,2019
242,0,-66.0,-29.0,0,37.64306044943742,-50.38931175997341,2019
242,0,61.0,3.0,0,29.154759474226502,1.1381770074881843,2019
242,0,13.0,30.0,0,82.63776376451628,16.23884162969228,2019
242,0,75.0,-25.0,0,29.154759474226502,-8.615648184164113,2019
242,0,-68.0,4.0,1,22.360679774997898,10.304846468766033,2019
242,0,69.0,6.0,0,21.840329667841555,2.1610794882263713,2019
242,0,85.0,-9.0,0,10.295630140987,-2.944046349987624,2019
242,0,70.0,9.0,0,21.93171219946131,3.2194948968528294,2019
242,0,35.0,-5.0,0,55.226805085936306,-2.2906100426385296,2019
242,0,-50.0,-28.0,0,48.82622246293481,-34.99202019855866,2019
242,0,-81.0,-2.0,1,9.219544457292887,-12.528807709151511,2019
242,0,-80.0,24.0,0,26.0,67.38013505195957,2019
242,0,-77.0,0.0,0,13.0,0.0,2019
242,0,64.0,-23.0,0,34.713109915419565,-8.494375789808986,2019
242,0,48.0,-17.0,0,45.31004303683677,-7.022793835573201,2019
242,0,55.0,25.0,0,43.01162633521314,9.782407031807287,2019
242,0,86.0,-8.0,0,8.94427190999916,-2.602562202499806,2019
242,0,83.0,-20.0,0,21.18962010041709,-6.594515032227988,2019
242,0,87.0,-6.0,0,6.708203932499369,-1.9414863909143774,2019
242,0,-34.0,27.0,0,62.16912416947821,25.74070835623284,2019
242,0,-78.0,-4.0,0,12.649110640673518,-18.43494882292201,2019
242,0,-80.0,-4.0,0,10.770329614269007,-21.80140948635181,2019
242,0,80.0,-2.0,0,10.198039027185569,-0.6740368979845053,2019
242,0,-85.0,23.0,0,23.53720459187964,77.7352262721076,2019
242,0,-78.0,-2.0,0,12.165525060596439,-9.462322208025617,2019
242,0,-33.0,7.0,0,57.42821606144492,7.001267557495338,2019
242,0,-57.0,8.0,0,33.95585369269929,13.62699485989154,2019
242,0,-70.0,-20.0,0,28.284271247461902,-45.0,2019
242,0,-72.0,-2.0,0,18.110770276274835,-6.34019174590991,2019
242,0,72.0,15.0,0,23.430749027719962,5.290081205371269,2019
242,0,39.0,28.0,0,58.180752831155424,12.24633285968041,2019
242,0,-85.0,-15.0,0,15.811388300841896,-71.56505117707799,2019
242,0,57.0,-25.0,0,41.400483088968905,-9.651833466804247,2019
242,0,64.0,-32.0,0,41.23105625617661,-11.738571206722323,2019
242,0,60.0,29.0,0,41.72529209005013,10.942185409009367,2019
242,0,-82.0,-19.0,0,20.615528128088304,-67.16634582208245,2019
242,0,-87.0,-6.0,0,6.708203932499369,-63.43494882292201,2019
242,0,-57.0,-28.0,0,43.278170016764804,-40.3141001604973,2019
242,0,-77.0,-22.0,0,25.553864678361276,-59.42077312751099,2019
242,0,50.0,-18.0,0,43.86342439892262,-7.326406660169546,2019
242,0,81.0,-4.0,0,9.848857801796104,-1.3400077808997086,2019
242,0,-83.0,-16.0,0,17.46424919657298,-66.37062226934319,2019
242,0,79.0,2.0,0,11.180339887498949,0.678024910751301,2019
242,0,-80.0,9.0,0,13.45362404707371,41.98721249581666,2019
242,0,-43.0,-13.0,1,48.76474136094644,-15.461217740441903,2019
242,0,57.0,-33.0,0,46.66904755831214,-12.65255650055797,2019
242,0,52.0,-17.0,0,41.6293165929973,-6.826862338473695,2019
242,1,18.0,-11.0,1,72.83543093852057,-5.815626529491238,2019
242,0,79.0,3.0,1,11.40175425099138,1.0169780307191734,2019
242,1,-9.0,-1.0,1,81.00617260431454,-0.7073193685442566,2019
243,0,-34.0,-37.0,0,67.11929677819934,-33.453309454072674,2019
243,0,-37.0,23.0,1,57.77542730261716,23.45902408146156,2019
243,0,-63.0,-8.0,0,28.160255680657446,-16.504361381755018,2019
243,0,37.0,-1.0,0,53.009433122794285,-0.45113854678728116,2019
243,0,-76.0,-7.0,0,15.652475842498529,-26.56505117707799,2019
243,0,-69.0,5.0,0,21.587033144922902,13.392497753751098,2019
243,0,-84.0,-9.0,0,10.816653826391969,-56.309932474020215,2019
243,0,-54.0,-30.0,0,46.861498055439924,-39.80557109226519,2019
243,0,51.0,-23.0,0,45.27692569068709,-9.264523985132985,2019
243,0,50.0,-31.0,0,50.60632371551998,-12.485467490857152,2019
243,0,75.0,-4.0,0,15.524174696260024,-1.3887165895513243,2019
243,0,-81.0,-11.0,0,14.212670403551895,-50.71059313749964,2019
243,0,74.0,1.0,0,16.0312195418814,0.34936017950278536,2019
243,0,36.0,32.0,1,62.76941930590086,14.250032697803595,2019
243,0,-42.0,13.0,0,49.72926703662542,15.154068050312599,2019
243,0,-65.0,-2.0,0,25.079872407968907,-4.573921259900861,2019
243,0,-69.0,7.0,0,22.135943621178654,18.43494882292201,2019
243,0,-74.0,5.0,0,16.76305461424021,17.35402463626132,2019
243,0,-34.0,-22.0,0,60.166435825965294,-21.44773632710535,2019
243,0,-39.0,34.0,0,61.29437168288782,33.690067525979785,2019
243,0,-53.0,0.0,0,37.0,0.0,2019
243,0,-52.0,-21.0,0,43.41658669218482,-28.926425835253614,2019
243,0,-53.0,-2.0,1,37.05401462729781,-3.0940580589171116,2019
243,0,-59.0,-2.0,0,31.064449134018133,-3.6913859864512757,2019
243,0,-60.0,9.0,1,31.32091952673165,16.69924423399362,2019
243,0,-67.0,10.0,0,25.079872407968907,23.498565675952097,2019
243,0,-37.0,11.0,0,54.12947441089743,11.72511201516508,2019
243,0,33.0,-19.0,0,60.08327554319921,-8.781162734385465,2019
243,0,-67.0,9.0,0,24.698178070456937,21.370622269343183,2019
243,0,-81.0,2.0,1,9.219544457292887,12.528807709151511,2019
243,0,77.0,-3.0,1,13.341664064126334,-1.0291548043059813,2019
243,0,34.0,24.0,1,60.92618484691127,10.954062643398334,2019
243,0,64.0,-18.0,1,31.622776601683793,-6.666659890901367,2019
243,0,75.0,8.0,1,17.0,2.7758034487831305,2019
243,0,79.0,0.0,0,11.0,0.0,2019
243,0,37.0,3.0,0,53.08483775994799,1.3531919537796904,2019
243,0,79.0,4.0,1,11.704699910719626,1.3558599761066599,2019
243,0,36.0,35.0,0,64.35060217278468,15.524110996754258,2019
243,0,-85.0,-17.0,0,17.72004514666935,-73.61045966596522,2019
243,0,41.0,20.0,0,52.92447448959697,8.68041842507129,2019
243,0,58.0,11.0,0,33.83784863137726,4.250654574651199,2019
243,0,81.0,1.0,1,9.055385138137417,0.33505921860912397,2019
243,0,71.0,2.0,0,19.1049731745428,0.7117122060356939,2019
243,0,86.0,10.0,0,10.770329614269007,3.2519456003638787,2019
243,0,40.0,11.0,0,51.19570294468082,4.836583445735302,2019
243,0,80.0,6.0,0,11.661903789690601,2.0213649403560154,2019
243,0,63.0,-20.0,0,33.60059523282288,-7.447416850195163,2019
243,0,45.0,0.0,0,45.0,0.0,2019
243,0,56.0,-8.0,0,34.92849839314596,-3.1363583683325875,2019
243,0,69.0,-15.0,0,25.80697580112788,-5.389311759973409,2019
243,0,81.0,37.0,0,38.07886552931954,12.209119758496243,2019
243,0,59.0,1.0,0,31.016124838541646,0.3845296595845063,2019
243,0,46.0,2.0,0,44.04543109109048,0.8425242607404145,2019
243,0,33.0,30.0,0,64.41273166075166,13.706961004079808,2019
243,0,86.0,9.0,0,9.848857801796104,2.9273479917408713,2019
243,0,81.0,-2.0,0,9.219544457292887,-0.6700955222245337,2019
243,0,-76.0,-3.0,0,14.317821063276353,-12.094757077012101,2019
243,0,70.0,-9.0,1,21.93171219946131,-3.2194948968528294,2019
243,0,81.0,-18.0,0,20.12461179749811,-6.009005957494525,2019
243,0,-34.0,31.0,0,64.00781202322104,28.967660646064033,2019
243,0,-13.0,-37.0,0,85.42833253669417,-25.66519146217359,2019
243,0,40.0,30.0,0,58.309518948453004,12.994616791916505,2019
243,0,42.0,30.0,0,56.60388679233962,12.804266065286752,2019
243,0,-36.0,-31.0,0,62.26556030423239,-29.859016164923098,2019
243,0,-63.0,0.0,0,27.0,0.0,2019
243,0,83.0,4.0,0,8.06225774829855,1.3245219122911984,2019
243,0,-66.0,0.0,1,24.0,0.0,2019
243,0,-57.0,-23.0,0,40.22437072223753,-34.87532834460218,2019
243,0,12.0,-35.0,0,85.492689745966,-18.939004260240065,2019
244,0,-84.0,-5.0,0,7.810249675906654,-39.80557109226519,2019
244,0,-80.0,8.0,0,12.806248474865697,38.65980825409009,2019
244,0,59.0,33.0,0,45.27692569068709,12.48808576894851,2019
244,0,-43.0,-16.0,0,49.64876634922564,-18.799885158652657,2019
244,0,-37.0,1.0,0,53.009433122794285,1.0809241866606887,2019
244,0,-38.0,35.0,0,62.68173577685928,33.94358701975181,2019
244,0,69.0,-14.0,0,25.238858928247925,-5.031934222829206,2019
244,0,-54.0,-14.0,0,38.62641583165593,-21.25050550713324,2019
244,0,-51.0,-19.0,0,43.382023926967726,-25.974393962431318,2019
244,0,84.0,-7.0,0,9.219544457292887,-2.3037603246002045,2019
244,0,-46.0,30.0,0,53.25410782277739,34.28687697720896,2019
244,0,85.0,3.0,1,5.830951894845301,0.982117163224188,2019
244,0,65.0,11.0,0,27.313000567495326,4.05934636479925,2019
244,0,39.0,-13.0,0,52.630789467763066,-5.754565331102192,2019
244,0,60.0,13.0,0,32.69556544854363,4.953257477842062,2019
244,0,43.0,19.0,0,50.695167422546305,8.13010235415598,2019
244,0,-82.0,0.0,0,8.0,0.0,2019
244,0,-34.0,-30.0,0,63.52952069707436,-28.178590109959174,2019
244,0,-18.0,25.0,0,76.21679604916491,19.1481374579396,2019
244,0,74.0,-12.0,0,20.0,-4.1849161251184155,2019
244,0,69.0,-14.0,0,25.238858928247925,-5.031934222829206,2019
244,0,79.0,-4.0,0,11.704699910719626,-1.3558599761066599,2019
244,0,73.0,-7.0,0,18.384776310850235,-2.459043990104621,2019
244,0,81.0,2.0,1,9.219544457292887,0.6700955222245337,2019
244,0,37.0,-26.0,0,59.033888572581766,-11.569972047902004,2019
244,0,-34.0,-33.0,0,65.0,-30.510237406115554,2019
244,0,-81.0,6.0,1,10.816653826391969,33.690067525979785,2019
244,0,-87.0,28.0,0,28.160255680657446,83.8844964337146,2019
244,0,81.0,-4.0,1,9.848857801796104,-1.3400077808997086,2019
244,0,39.0,-25.0,0,56.79788728465171,-10.96787218266168,2019
244,0,61.0,17.0,0,33.61547262794322,6.42347043655657,2019
244,0,64.0,24.0,0,35.38361202590826,8.85795876362835,2019
244,0,76.0,36.0,1,38.62641583165593,12.236111509416336,2019
244,0,35.0,-31.0,0,63.13477647065839,-13.92834193915369,2019
244,0,58.0,4.0,0,32.2490309931942,1.5481576989779677,2019
244,0,-39.0,25.0,0,56.79788728465171,26.11391263029071,2019
244,0,64.0,9.0,0,27.51363298439521,3.344650318265879,2019
244,0,43.0,25.0,0,53.23532661682466,10.645663344960324,2019
244,0,37.0,1.0,1,53.009433122794285,0.45113854678728116,2019
244,0,-34.0,-30.0,0,63.52952069707436,-28.178590109959174,2019
244,0,79.0,-9.0,0,14.212670403551895,-3.0483749402982987,2019
244,0,-75.0,-4.0,0,15.524174696260024,-14.931417178137554,2019
244,0,-83.0,4.0,0,8.06225774829855,29.74488129694222,2019
244,0,36.0,-31.0,0,62.26556030423239,-13.822054635731693,2019
244,0,-59.0,-11.0,0,32.89376840679705,-19.536654938128386,2019
244,0,36.0,-20.0,0,57.584720195551874,-9.019322431381683,2019
244,0,64.0,-9.0,0,27.51363298439521,-3.344650318265879,2019
244,0,-61.0,-24.0,0,37.64306044943742,-39.61068824002659,2019
244,0,-81.0,0.0,0,9.0,0.0,2019
244,0,52.0,33.0,0,50.32891812864648,13.082990674811107,2019
244,0,54.0,37.0,0,51.62363799656123,14.41010947985576,2019
244,0,59.0,38.0,0,49.040799340956916,14.307357120410286,2019
244,0,-79.0,0.0,1,11.0,0.0,2019
244,0,59.0,-24.0,0,39.20459156782532,-9.150256778014878,2019
244,0,81.0,37.0,0,38.07886552931954,12.209119758496243,2019
244,0,-68.0,3.0,0,22.20360331117452,7.765166018425333,2019
244,0,-69.0,7.0,0,22.135943621178654,18.43494882292201,2019
244,0,50.0,22.0,0,45.65084884205331,8.930590100418996,2019
